,docs,topics,target
297,this mexican american is giving her vote to trump this election so many things he has done for minority americans in small businesses thanks for the boost in my check as well ill miss it if biden gets in ,-1,biden
298,biden was a racist pro mass incarceration and kkk sympathizer ect joe biden you just lost my vote replyview replies from xa corn pop xa and others dean og week agoand the media says trump is racist ,-1,trump
299,i wish florida would vote for biden in large numbers if only to get trump to move out of the usa ,-1,biden
300,senate was a lock to stay red and trump would be reelected aaaaagh sane people unite your vote is needed now more than ever ,-1,biden
301,your pockets and take what he wants obama done screwed us on afordable healthcare and i am not voting foryou have to elect me and find outthat s not an answer mite as well just say becauseit s,-1,biden
302,sad but fact chinajoe got rich by being in government as a dem i am voting trump joe had yrs,-1,biden
303,a vote for joe biden is another step toward communism,-1,trump
304,getting deleted if you challenge the russian disinformation angle she did not give one good reason to vote for biden other than his vp choice and that he will listen to people of course he will,-1,trump
305,didn campaign hard enough outside of the epicenters of electoral counts president obama laid it out nicely that he won by going to every little event he could shaking as many hands as he could while clinton,-1,biden
306,awe you found a few who you swayed with your lies will they vote before the biden revelations make msm when will cnn address hunter and joe china russia and,-1,biden
307,these pollsters are talking demographics and saying suburban woman vote is going to be key since they are the largest voter group or whatever however this conversation is,-1,biden
308,has even his only family said he was racest n i feel bad for the black people that is voting for him if u want change he s not the man for job facts are,-1,biden
309, nbc chelsea clinton was making a year benefits as a starting reporter univision emmy award winning anchor jorge ramos daughter is working on hillary clinton presidential campaign donna brazile interim head of the,-1,biden
310,is leading a funeral procession alongside the demonized media thugs leave him alone cunmo i m black voting donald trump ,-1,biden
311,niece dr mary trump may fellow american voters accordingly tell impotus you re fired by overwhelmingly voting for the exact opposite instead of more mourninginamerica,-1,trump
