,Unnamed: 0,docs,topics,target
318,318,cnn are you trying to ensure that trump wins again everyday the world watches this and then sees the real world and it,0,biden
319,319,caught up in their they they simply fall back on i do not know the american people have voted in a modern day hitler stealing america s top government seat has become common place look what,0,biden
320,320,sorry excuse for a man and sorrier excuse for a president got the flu and used it for sympathy votes and to hawk the drugs he invested in in the stock market and to gaslight people that the,0,biden
321,321,is done usa is ruined country is divided republican party has become trump stooges america will vote decide in wks time thanks god there ll be no more wrecked freight train of hate ,0,biden
322,322,stop biden from also establishing law forcing americans to submit to a vaccine the answer is your vote massively vote red,0,trump
323,323,the american people are being heard we voted president trump in and he is doing his duty he is still the president camala is a,0,trump
324,324,all i saying if cnn is fake news thanks o yea if you vote biden than there is something wrong with you ,0,biden
325,325,cult followers do not care what trump does that is blatantly obvious they will vote for this creature no matter what dead and counting says it all ,0,trump
326,326,get out there and vote for president trump he is the greatest president we have ever had in history let s get rid of those lying corrupt democrats,0,biden
327,327,lol these stupid pools lots call people about of the first hang up bc there old republicans well the new age dems take part trump wins easy,0,biden
328,328,i voted for trump but it s not like i was givin a better choice then or now hilary,0,trump
329,329,i agree about the loss of the republican party that s the main issue all republican s have to vote is trump and that s not fair and i am very sorry for them ,0,biden
330,330,of highly intelligent village to make something like that to happen trump say yes bc he need blk ppl vote once he get our vote he trump is going to spit us out and stamp on us ,0,trump
331,331,unbelievably there seems to be at least million americans still convinced enough by this complete and utter moron to vote for him the most concerning thing about this is that these people are allowed to breed and own,0,biden
332,332,everyone knows trump will win why even ask,0,trump
333,333,time so biased how much money did cnn receive to sell america off president trump will win by a landslide ,0,trump
334,334,wolf you better vote for trump,0,trump
335,335,nobody listen to these poll numbers please go out and vote or this nightmare is going to continue and it going to get much worse than it is right now,0,biden
